Subject,Course ,CRN,Course Title,Average Grade,Primary Instructor,,Credit Hours,Start Time,End Time,Days of Week
CMN,111,53434,Oral & Written Comm I,3.78,"Golding, Wallace S",,1 TO 5 hours.,ARRANGED,,
CMN,211,53451,Business Communication,2.5,"Michael, Melanie",,1 TO 5 hours.,ARRANGED,,
CMN,211,53452,Business Communication,3.8,"Costello, Thomas J",,1 TO 5 hours.,ARRANGED,,
CMN,211,61258,Business Communication,2.77,"Michael, Melanie",,1 TO 5 hours.,ARRANGED,,
CMN,212,53455,Intro to Organizational Comm,3.52,"Workman, Hallie M",,1 TO 5 hours.,ARRANGED,,
CMN,212,53456,Intro to Organizational Comm,3.67,"Workman, Hallie M",,3 hours.,11:00 AM,11:50 AM,MWF
CMN,213,67873,Small Group Communication,3.69,"Ruge-Jones, Luisa",,3 hours.,10:00 AM,10:50 AM,MWF
CMN,213,67874,Small Group Communication,3.73,"Ruge-Jones, Luisa",,3 hours.,ARRANGED,,
CMN,215,70044,Interviewing,3.43,"Ditewig-Morris, Kathleen",,3 hours.,2:00 PM,2:50 PM,MWF
CMN,220,53459,Communicating Public Policy,3.54,"Reckard, Bryan R",,3 hours.,3:30 PM,4:50 PM,TR
CMN,230,53467,Intro to Interpersonal Comm,2.77,"Knobloch, Leanne",,3 hours.,1:00 PM,1:50 PM,MWF
CMN,232,53464,Intro to Intercultural Comm,2.95,"Wilson, Samuel R",,4 hours.,3:30 PM,4:50 PM,TR
CMN,232,61114,Intro to Intercultural Comm,2.96,"Wilson, Samuel R",,4 hours.,10:00 AM,11:50 AM,W
CMN,232,70057,Intro to Intercultural Comm,3.64,"Koven, Michele E",,4 hours.,12:00 PM,1:50 PM,W
CMN,250,70359,Social Movement Communication,3.53,"Huff, Billy",,4 hours.,2:00 PM,3:50 PM,W
CMN,250,71911,Social Movement Communication,2.99,"Izaguirre, Jose G",,4 hours.,4:00 PM,5:50 PM,W
CMN,250,71913,Social Movement Communication,3.93,"Huff, Billy",,4 hours.,6:00 PM,7:50 PM,W
CMN,260,61727,Intro to Health Communication,2.8,"Bell, Sarah I",,3 OR 4 hours.,11:00 AM,12:20 PM,TR
CMN,260,53992,Intro to Health Communication,3.31,"Bell, Sarah I",,3 OR 4 hours.,11:00 AM,12:20 PM,TR
CMN,260,64495,Intro to Health Communication,2.96,"Pulido, Manuel D",,4 hours.,ARRANGED,,
CMN,260,53993,Intro to Health Communication,2.83,"Pulido, Manuel D",,3 OR 4 hours.,10:00 AM,12:20 PM,MW
CMN,275,57795,"Media, Money and Power",3.27,"McChesney, Robert W",,3 OR 4 hours.,10:00 AM,12:20 PM,MW
CMN,275,57796,"Media, Money and Power",2.97,"McChesney, Robert W",,3 OR 4 hours.,9:00 AM,9:50 AM,MWF
CMN,277,53476,Intro to Mediated Comm,2.89,"Dixon, Travis L",,3 hours.,8:00 AM,9:20 AM,TR
CMN,280,53991,Comm Technology & Society,3.42,"Jackson, Sally A",,2 hours.,3:00 PM,4:50 PM,M
CMN,312,71387,Communicating for Innovation,3.18,"Barley, William",,1 TO 4 hours.,ARRANGED,,
CMN,321,53485,Strategies of Persuasion,2.52,"Murphy, John M",,1 TO 4 hours.,5:00 PM,5:50 PM,R
CMN,323,53495,Argumentation,3.53,"Huff, Billy",,1 TO 4 hours.,5:00 PM,5:50 PM,M
CMN,323,53496,Argumentation,3.94,"Huff, Billy",,3 hours.,2:30 PM,4:20 PM,TR
CMN,336,65091,Family Communication,3.67,"Ramey, Mary E",,2 hours.,11:00 AM,11:50 AM,TR
CMN,336,65092,Family Communication,3.57,"Ramey, Mary E",,1 hours.,11:00 AM,12:20 PM,TR
CMN,340,61773,Visual Politics,3.3,"Bacon, Eli T",,5 hours.,3:00 PM,4:50 PM,F
CMN,340,65085,Visual Politics,3.56,"Bacon, Eli T",,5 hours.,1:00 PM,2:50 PM,F
CMN,345,67165,Visual Media Effects,2.68,"Bigsby, Elisabeth",,5 hours.,2:00 PM,3:50 PM,MW
CMN,361,61374,Storytelling as Oral Comm,3.85,"Gailey, Benjamin J",,0 TO 2 hours.,2:00 PM,2:50 PM,R
CMN,368,56053,Sexual Communication,3.19,"Ramey, Mary E",,0 TO 2 hours.,2:00 PM,2:50 PM,R
CMN,377,64499,Propaganda and Modern Society,3.01,"Stole, Inger L",,0 TO 2 hours.,ARRANGED,,
CMN,377,71420,Propaganda and Modern Society,3.34,"Stole, Inger L",,0 TO 2 hours.,ARRANGED,,
CMN,377,64500,Propaganda and Modern Society,3.28,"Stole, Inger L",,0 TO 2 hours.,ARRANGED,,
CMN,396,66408,Leadership Comm Theory/Pract,3.64,"Costello, Thomas J",,0 TO 2 hours.,ARRANGED,,
CMN,396,53999,Applied Org Comm,2.07,"Wright-Dixon, Trina J",,0 TO 2 hours.,ARRANGED,,
CMN,396,53503,Photography and Public Life,3.17,"Finnegan, Cara A",,0 TO 2 hours.,ARRANGED,,
CMN,396,66367,"Race, Class, Gender & Work",2.33,"Wright-Dixon, Trina J",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CMN,396,53505,Media Communication,2.69,"Jackson, Sally A",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CMN,412,55627,Adv Organizational Comm,2.79,"Lammers, John C",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CMN,429,53527,Race and the Mass Media,3.33,"Dixon, Travis L",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CMN,462,54003,Interpersonal Health Comm,3.39,"Thompson, Charee M",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CMN,463,55634,Organizational Health Comm,2.96,"Lammers, John C",,0 TO 2 hours.,4:00 PM,4:50 PM,W
CMN,464,55637,Health Communication Campaigns,3.29,"Bigman-Galimore, Cabral A",,0 TO 2 hours.,4:00 PM,4:50 PM,W
CMN,465,55639,Social Marketing Health&Behav,3.61,"Quick, Brian L",,0 TO 2 hours.,4:00 PM,4:50 PM,W
CMN,595,60574,Cultural Consid in Hlthcare,3.6,"Guntzviller, Lisa",,0 TO 2 hours.,4:00 PM,4:50 PM,T
CPSC,112,31645,Introduction to Crop Sciences,3.35,"Christianson, Reid D",,0 TO 2 hours.,4:00 PM,4:50 PM,T
CPSC,113,55640,"Environment, Agric, & Society",3.53,"Rayburn, A L",,0 TO 2 hours.,4:00 PM,4:50 PM,T
CPSC,213,58408,Evolution in Action,2.78,"Rayburn, A L",,0 TO 2 hours.,ARRANGED,,
CPSC,226,33543,Introduction to Weed Science,2.83,"Tranel, Patrick J",,0 TO 2 hours.,ARRANGED,,
CPSC,270,33476,Applied Entomology,3.15,"Seiter, Nicholas J",,0 TO 2 hours.,ARRANGED,,
CPSC,414,57596,Forage Crops and Pasture Eco,3.81,"Villamil, Maria B",,0 TO 2 hours.,ARRANGED,,
CPSC,440,33573,Applied Statistical Methods I,3.57,"Lipka, Alexander E",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CPSC,441,71637,Introduction to R Programming,3.61,"Labonte, Nicholas R",,0 TO 2 hours.,12:00 PM,12:50 PM,W
CPSC,498,49502,Crop Sci Professional Develpmt,3.67,"Jamann, Tiffany M",,1 TO 4 hours.,ARRANGED,,
CS,100,30094,Freshman Orientation,3.46,"Gunter, Elsa",,0 TO 16 hours.,ARRANGED,,
CS,101,35879,Intro Computing: Engrg & Sci,3.65,"Davis, Neal E",,3 hours.,1:00 PM,1:50 PM,MWF
CS,105,35823,Intro Computing: Non-Tech,3.19,"Harris, Albert F",,3 hours.,ARRANGED,,
CS,125,35876,Intro to Computer Science,3.63,"Challen, Geoffrey W",,3 hours.,11:00 AM,11:50 AM,MWF
CS,126,66322,Software Design Studio,3.47,"Woodley, Michael J",,3 hours.,12:00 PM,12:50 PM,F
CS,173,30102,Discrete Structures,3.18,"Viswanathan, Mahesh",,3 hours.,1:00 PM,1:50 PM,F
CS,173,40083,Discrete Structures,3.29,"Viswanathan, Mahesh",,3 hours.,2:00 PM,2:50 PM,F
CS,196,31508,Freshman Honors,3.9,"Challen, Geoffrey W",,3 hours.,9:30 AM,10:20 AM,TR
CS,199,31514,Python for Data,3.78,"Silva, Mariana T",,3 hours.,9:00 AM,9:50 AM,MWF
CS,210,31516,Ethical & Professional Issues,3.62,"Asplund, Joshua T",,3 hours.,11:00 AM,12:20 PM,TR
CS,225,35917,Data Structures,3.42,"Evans, Graham C",,3 hours.,11:00 AM,11:50 AM,M
CS,225,35919,Data Structures,3.47,"Evans, Graham C",,3 hours.,ARRANGED,,
CS,233,63733,Computer Architecture,3.28,"Herman, Geoffrey L",,3 hours.,12:00 PM,12:50 PM,M
CS,233,64513,Computer Architecture,3.46,"Herman, Geoffrey L",,3 hours.,ARRANGED,,
CS,241,45300,System Programming,2.62,"Angrave, Lawrence C",,3 hours.,1:00 PM,1:50 PM,M
CS,241,66268,System Programming,3.01,"Angrave, Lawrence C",,3 hours.,ARRANGED,,
CS,242,45325,Programming Studio,3.37,"Woodley, Michael J",,3 hours.,2:00 PM,2:50 PM,M
CS,296,31518,Honors Course,3.64,"Evans, Graham C",,3 hours.,ARRANGED,,
CS,357,53280,Numerical Methods I,3.37,"Silva, Mariana T",,3 hours.,3:00 PM,3:50 PM,M
CS,357,63536,Numerical Methods I,3.43,"Silva, Mariana T",,3 hours.,ARRANGED,,
CS,361,66298,Prob & Stat for Computer Sci,3.1,"Liu, Hongye",,3 hours.,4:00 PM,4:50 PM,M
CS,374,66445,Intro to Algs & Models of Comp,2.48,"Erickson, Jeff G",,3 hours.,ARRANGED,,
CS,374,70641,Intro to Algs & Models of Comp,2.56,"Borisov, Nikita",,3 hours.,5:00 PM,5:50 PM,M
CS,410,67393,Text Information Systems,3.92,"Zhai, Chengxiang",,3 hours.,ARRANGED,,
CS,411,30109,Database Systems,3.77,"Alawini, Abdussalam A",,3 hours.,10:00 AM,10:50 AM,M
CS,412,43357,Introduction to Data Mining,3.35,"Han, Jiawei",,3 hours.,ARRANGED,,
CS,418,36119,Interactive Computer Graphics,3.26,"Shaffer, Eric G",,3 hours.,9:00 AM,9:50 AM,T
CS,420,53685,Parallel Progrmg: Sci & Engrg,3.51,"Padua, David A",,3 hours.,ARRANGED,,
CS,421,30128,Progrmg Languages & Compilers,3.47,"Gunter, Elsa",,3 hours.,10:00 AM,10:50 AM,T
CS,424,51775,Real-Time Systems,3.74,"Abdelzaher, Tarek",,3 hours.,ARRANGED,,
CS,425,71082,Distributed Systems,2.83,"Gupta, Indranil",,3 hours.,11:00 AM,11:50 AM,T
CS,425,36091,Distributed Systems,3.49,"Gupta, Indranil",,3 hours.,ARRANGED,,
CS,425,48734,Distributed Systems,3.42,"Gupta, Indranil",,3 hours.,12:00 PM,12:50 PM,M
CS,426,43355,Compiler Construction,3.58,"Adve, Vikram S",,3 hours.,ARRANGED,,
CS,427,36104,Software Engineering I,3.23,"Rosu, Grigore",,3 hours.,12:00 PM,12:50 PM,T
CS,433,36069,Computer System Organization,3.49,"Adve, Sarita V",,3 hours.,ARRANGED,,
CS,438,36061,Communication Networks,3.47,"Al-Hassanieh, Haitham",,3 hours.,10:00 AM,10:50 AM,T
CS,440,67003,Artificial Intelligence,3.22,"Fleck, Margaret M",,3 hours.,ARRANGED,,
CS,445,65086,Computational Photography,3.48,"Hoiem, Derek W",,3 hours.,11:00 AM,11:50 AM,T
CS,446,46792,Machine Learning,3.4,"Koyejo, Oluwasanmi O",,3 hours.,ARRANGED,,
CS,447,63292,Natural Language Processing,3.72,"Hockenmaier, Julia C",,3 hours.,12:00 PM,12:50 PM,T
CS,450,36016,Numerical Analysis,2.92,"Olson, Luke",,3 hours.,ARRANGED,,
CS,450,72454,Numerical Analysis,3.26,"Shaffer, Eric G",,3 hours.,1:00 PM,1:50 PM,M
CS,461,49547,Computer Security I,2.64,"Bates, Adam M",,3 hours.,ARRANGED,,
CS,465,43389,User Interface Design,3.34,"Bailey, Brian P",,3 hours.,2:00 PM,2:50 PM,M
CS,466,51764,Introduction to Bioinformatics,3.49,"El-Kebir, Mohammed",,3 hours.,ARRANGED,,
CS,473,70159,Algorithms,3.07,"Forbes, Michael A",,3 hours.,3:00 PM,3:50 PM,M
CS,498,68911,Applied Cryptography,3.4,"Miller, Andrew E",,3 hours.,ARRANGED,,
CS,498,43753,Cyber Dystopia,3.84,"Gunter, Carl",,3 hours.,9:00 AM,9:50 AM,M
CS,498,70961,Cloud Networking,2.94,"Godfrey, Philip B",,3 hours.,ARRANGED,,
CS,498,66333,Computational Advertising,3.67,"Sundaram, Hari",,3 hours.,11:00 AM,11:50 AM,M
CS,498,72154,Internet of Things,3.92,"Caesar, Matthew C",,3 hours.,ARRANGED,,
CS,498,71965,Reinforcement Learning,3.69,"Jiang, Nan",,3 hours.,2:00 PM,2:50 PM,MWF
CS,498,40091,Virtual Reality,3.41,"Shaffer, Eric G",,1 TO 5 hours.,ARRANGED,,
CS,510,67827,Advanced Information Retrieval,3.9,"Zhai, Chengxiang",,1 TO 5 hours.,12:00 PM,12:50 PM,TR
CS,523,41596,Advanced Operating Systems,3.68,"Xu, Tianyin",,1 TO 5 hours.,2:00 PM,3:20 PM,MW
CS,554,57701,Parallel Numerical Algorithms,3.81,"Solomonik, Edgar V",,3 hours.,11:00 AM,12:20 PM,TR
CS,598,69375,Foundations of Data Curation,3.93,"Renear, Allen H",,3 hours.,10:00 AM,10:50 AM,F
CS,598,70203,Adversarial Machine Learning,3.91,"Li, Bo",,3 hours.,11:00 AM,11:50 AM,F
CS,598,72098,Deep Learning Theory,3.78,"Telgarsky, Matus J",,3 hours.,11:00 AM,11:50 AM,MW
CS,598,69343,Advanced Bayesian Modeling,3.61,"Park, Trevor H",,3 hours.,5:00 PM,6:20 PM,W
CS,598,72122,Consensus Algorithms,3.75,"Ren, Ling",,3 hours.,9:00 AM,9:50 AM,F
CS,598,36011,Mach Lrng for Signal Processng,3.8,"Smaragdis, Paris",,3 hours.,10:00 AM,10:50 AM,F
CS,598,71083,Practical Statistical Learning,3.77,"Zhu, Ruoqing",,3 hours.,11:00 AM,11:50 AM,F
CW,100,67101,Intro to Creative Writing,3.51,"Price, Julie P",,3 hours.,11:00 AM,11:50 AM,TR
CW,100,63285,Intro to Creative Writing,3.39,"Davenport, Stephen M",,3 hours.,9:00 AM,9:50 AM,MWF
CW,100,71425,Intro to Creative Writing,3.65,"Price, Julie P",,4 hours.,ARRANGED,,
CWL,114,66286,Global Consciousness and Lit,3.5,"Hassan, Wail S",,4 hours.,ARRANGED,,
CWL,189,35845,Lit of Asia & Africa I,3.24,"Kuras, Ewa M",,3 hours.,10:00 AM,11:20 AM,MW
CWL,241,40497,Early Masterpieces West Cultur,3.25,"Stoeckl, Stephanie J",,3 hours.,5:00 PM,7:50 PM,T
CWL,241,40498,Early Masterpieces West Cultur,3.8,"Casey, Mary S",,3 hours.,2:00 PM,3:20 PM,TR
DANC,100,33749,Intro to Contemporary Dance,3.69,"Rizzuto, Rachel E",,3 hours.,11:00 AM,11:50 AM,MW
DANC,100,57746,Intro to Contemporary Dance,3.87,"Johnston, Philip T",,3 hours.,12:00 PM,12:50 PM,F
DANC,100,46037,Intro to Contemporary Dance,3.92,"Clay, Jaylen D",,3 hours.,1:00 PM,1:50 PM,F
DANC,100,64564,Intro to Contemporary Dance,3.82,"Beck, Kenneth D",,3 hours.,1:00 PM,1:50 PM,W
DANC,100,68289,Intro to Contemporary Dance,3.8,"Beck, Kenneth D",,3 hours.,1:00 PM,1:50 PM,M
DANC,105,31685,Jazz Dance I,3.36,"Emadian, Elliot R",,3 hours.,ARRANGED,,
DANC,125,70312,Black Dances of Resistance,3.07,"Nance, Curtis K",,3 hours.,1:00 PM,1:50 PM,F
DANC,167,29779,Beginning Ballet Tech Elect,2.85,"Taylor, Endalyn M",,3 hours.,1:00 PM,1:50 PM,M
DANC,200,68132,Explore Music through Dance,3.76,"Toenjes, John M",,3 hours.,ARRANGED,,
EALC,240,71349,Chinese Civilization,3.52,"Cai, Zong-Qi",,3 hours.,12:30 PM,1:50 PM,TR
EALC,250,47186,Intro to Japanese Culture,2.95,"Tyger, Suzette N",,3 hours.,2:00 PM,4:50 PM,M
EALC,275,47205,Masterpieces of East Asian Lit,3.68,"Pu, Yujie",,2 TO 4 hours.,ARRANGED,,
EALC,398,71651,CHIN Language Processing,3.8,"Shih, Chilin",,1 to 3 hours.,ARRANGED,,
ECE,110,55568,Introduction to Electronics,3.39,"Schmitz, Christopher",,1 to 3 hours.,2:00 PM,2:50 PM,W
ECE,110,36790,Introduction to Electronics,3.3,"Chen, Yun-Sheng",,1 to 3 hours.,1:00 PM,1:50 PM,W
ECE,110,36789,Introduction to Electronics,3.13,"Ravaioli, Umberto",,1 to 3 hours.,3:00 PM,3:50 PM,W
ECE,110,62844,Introduction to Electronics,3.3,"Choi, Hyungsoo",,1 to 3 hours.,2:00 PM,2:50 PM,TR
ECE,120,64595,Introduction to Computing,2.97,"Bhowmik, Ujjal K",,1 to 3 hours.,2:00 PM,4:50 PM,T
ECE,120,65733,Introduction to Computing,3.14,"Choi, Dong San",,1 to 3 hours.,ARRANGED,,F
ECE,120,65734,Introduction to Computing,2.93,"Levchenko, Kirill I",,3 OR 4 hours.,9:00 AM,10:20 AM,MW
ECE,120,66372,Introduction to Computing,3.21,"Jones, Douglas L",,3 OR 4 hours.,2:00 PM,3:20 PM,MW
ECE,199,69258,Undergraduate Open Seminar,3.93,"Schmitz, Christopher",,3 OR 4 hours.,2:00 PM,3:20 PM,MW
ECE,205,60609,Electrical & Electronic Ckts,3.18,"Radhakrishnan, Chandrasek",,3 OR 4 hours.,2:00 PM,4:50 PM,T
ECE,206,36831,Electrical & Electronics Lab,3.77,"Radhakrishnan, Chandrasek",,3 OR 4 hours.,2:00 PM,4:50 PM,T
ECE,206,36828,Electrical & Electronics Lab,3.91,"Radhakrishnan, Chandrasek",,3 OR 4 hours.,9:30 AM,10:50 AM,TR
ECE,206,36827,Electrical & Electronics Lab,3.89,"Radhakrishnan, Chandrasek",,3 OR 4 hours.,9:30 AM,10:50 AM,TR
ECE,210,36696,Analog Signal Processing,2.54,"Peng, Zhen",,3 OR 4 hours.,11:00 AM,12:20 PM,TR
ECE,210,36702,Analog Signal Processing,2.83,"Alvarez, Juan",,3 OR 4 hours.,11:00 AM,12:20 PM,TR
ECE,210,36706,Analog Signal Processing,2.67,"Shao, Yang V",,3 OR 4 hours.,ARRANGED,,
ECE,210,57718,Analog Signal Processing,2.72,"He, Wei",,3 OR 4 hours.,ARRANGED,,
ECE,211,57719,Analog Circuits & Systems,2.79,"He, Wei",,3 OR 4 hours.,ARRANGED,,
ECE,220,64600,Computer Systems & Programming,3.05,"Chen, Yuting W",,3 OR 4 hours.,ARRANGED,,
ECE,220,66373,Computer Systems & Programming,3.13,"Bhowmik, Ujjal K",,3 OR 4 hours.,4:00 PM,4:50 PM,MWF
ECE,220,66374,Computer Systems & Programming,2.93,"Kindratenko, Volodymyr",,3 OR 4 hours.,4:00 PM,4:50 PM,MWF
ECE,220,66529,Computer Systems & Programming,3.17,"Moon, Thomas",,2 TO 4 hours.,ARRANGED,,
ECE,304,59854,Photonic Devices,3.36,"Choquette, Kent D",,2 TO 4 hours.,ARRANGED,,
ECE,310,70543,Digital Signal Processing,2.8,"Liang, Zhi-Pei",,3 OR 4 hours.,ARRANGED,,
ECE,310,58210,Digital Signal Processing,2.81,"Katselis, Dimitrios",,3 OR 4 hours.,ARRANGED,,
ECE,310,58213,Digital Signal Processing,2.93,"Kamalabadi, Farzad",,3 hours.,9:00 AM,11:50 AM,F
ECE,311,58591,Digital Signal Processing Lab,3.46,"Katselis, Dimitrios",,4 hours.,9:00 AM,11:50 AM,R
ECE,311,58592,Digital Signal Processing Lab,3.34,"Katselis, Dimitrios",,4 hours.,12:00 PM,1:20 PM,MW
ECE,311,58593,Digital Signal Processing Lab,3.5,"Katselis, Dimitrios",,4 hours.,3:00 PM,5:50 PM,M
ECE,311,70544,Digital Signal Processing Lab,3.22,"Katselis, Dimitrios",,2 OR 4 hours.,3:30 PM,4:50 PM,TR
ECE,313,64886,Probability with Engrg Applic,2.7,"Hajek, Bruce",,2 OR 4 hours.,12:00 PM,12:50 PM,M
ECE,313,49976,Probability with Engrg Applic,2.44,"Ochoa-Alvarez, Idoia",,2 OR 4 hours.,5:00 PM,7:50 PM,M
ECE,313,52208,Probability with Engrg Applic,2.37,"Katselis, Dimitrios",,4 hours.,5:00 PM,7:50 PM,T
ECE,313,61390,Probability with Engrg Applic,2.59,"Do, Minh N",,4 hours.,2:00 PM,4:50 PM,T
ECE,316,36862,Ethics and Engineering,3.86,"Hillmer, Philip M",,2 OR 4 hours.,ARRANGED,,
ECE,329,31727,Fields and Waves I,2.59,"Lee, Minjoo L",,4 TO 16 hours.,ARRANGED,,
ECE,329,31729,Fields and Waves I,3.2,"Ilie, Raluca",,0 TO 16 hours.,ARRANGED,,
ECE,329,31732,Fields and Waves I,2.82,"Zhao, Yang",,3 hours.,2:00 PM,3:50 PM,M
ECE,330,58237,Power Ckts & Electromechanics,2.72,"Schuh, Jonathon K",,3 hours.,2:00 PM,3:50 PM,W
ECE,330,58238,Power Ckts & Electromechanics,2.65,"Zhang, Richard Y",,5 hours.,11:00 AM,11:50 AM,R
ECE,333,54415,Green Electric Energy,3.49,"Gross, George",,5 hours.,11:00 AM,11:50 AM,MTWF
ECE,340,59020,Semiconductor Electronics,2.17,"Kim, Kyekyoon",,5 hours.,12:00 PM,12:50 PM,W
ECE,340,58224,Semiconductor Electronics,2.75,"Gilbert, Matthew",,5 hours.,12:00 PM,12:50 PM,MTRF
ECE,340,58225,Semiconductor Electronics,2.38,"Leburton, Jean-Pierre",,5 hours.,1:00 PM,1:50 PM,R
ECE,342,58228,Electronic Circuits,2.91,"Zhou, Jin",,5 hours.,1:00 PM,1:50 PM,MTWF
ECE,342,62848,Electronic Circuits,2.93,"Chen, Xu",,5 hours.,10:00 AM,10:50 AM,W
ECE,343,58231,Electronic Circuits Laboratory,3.85,"Radhakrishnan, Chandrasek",,5 hours.,10:00 AM,10:50 AM,F
ECE,350,58235,Fields and Waves II,3.21,"Kudeki, Erhan",,5 hours.,10:00 AM,10:50 AM,MTR
ECE,365,72112,Data Science and Engineering,3.55,"Veeravalli, Venugopal V",,4 hours.,2:00 PM,3:20 PM,R
ECE,380,64640,Biomedical Imaging,3.64,"Gao, Liang",,4 hours.,2:00 PM,3:20 PM,T
ECE,385,36720,Digital Systems Laboratory,3.02,"Cheng, Zuofu",,4 hours.,12:00 PM,12:50 PM,M
ECE,391,47765,Computer Systems Engineering,3.09,"Lumetta, Steven S",,4 hours.,12:00 PM,12:50 PM,TWR
ECE,395,29852,Advanced Digital Projects Lab,3.76,"Haken, Lippold",,4 hours.,10:00 AM,10:50 AM,R
ECE,402,29932,Electronic Music Synthesis,3.33,"Haken, Lippold",,4 hours.,10:00 AM,10:50 AM,MTW
ECE,408,67069,Applied Parallel Programming,3.15,"Hwu, Wen-Mei W",,3 hours.,11:00 AM,11:50 AM,F
ECE,411,29942,Computer Organization & Design,2.73,"Kumar, Rakesh",,3 hours.,11:00 AM,11:50 AM,MW
ECE,417,68112,Multimedia Signal Processing,3.43,"Hasegawa-Johnso, Mark A",,3 OR 4 hours.,3:00 PM,4:50 PM,F
ECE,420,31840,Embedded DSP Laboratory,3.41,"Brokish, Jeffrey M",,3 OR 4 hours.,10:00 AM,10:50 AM,F
ECE,425,36897,Intro to VLSI System Design,2.97,"Aggarwal, Anu",,3 OR 4 hours.,10:00 AM,10:50 AM,MW
ECE,437,49831,Sensors and Instrumentation,3.95,"Gruev, Viktor",,3 OR 4 hours.,10:00 AM,10:50 AM,F
ECE,444,36813,IC Device Theory & Fabrication,3.25,"Li, Xiuling",,3 OR 4 hours.,10:00 AM,10:50 AM,MW
ECE,444,36811,IC Device Theory & Fabrication,3.35,"Lyding, Joseph W",,3 hours.,3:30 PM,4:50 PM,T
ECE,445,29951,Senior Design Project Lab,3.36,"Fliflet, Arne W",,3 hours.,3:30 PM,4:50 PM,R
ECE,464,29963,Power Electronics,3.18,"Banerjee, Arijit",,3 hours.,2:00 PM,3:20 PM,T
ECE,469,31893,Power Electronics Laboratory,3.72,"Banerjee, Arijit",,1 TO 5 hours.,ARRANGED,,
ECE,476,29964,Power System Analysis,3.1,"Dominguez-Garci, Alejandr",,1 TO 5 hours.,11:00 AM,12:20 PM,TR
ECE,482,29966,Digital IC Design,3.19,"Rosenbaum, Elyse",,3 hours.,3:30 PM,4:50 PM,TR
ECE,486,31772,Control Systems,3.51,"Liberzon, Daniel M",,4 hours.,9:30 AM,10:50 AM,TR
ECE,515,29983,Control System Theory & Design,3.83,"Dong, Roy",,4 hours.,8:00 AM,9:20 AM,TR
ECE,517,30430,Nonlinear & Adaptive Control,3.85,"Liberzon, Daniel M",,3 hours.,9:00 AM,10:20 AM,W
ECE,534,29989,Random Processes,3.68,"Shomorony, Ilan",,3 hours.,9:00 AM,10:20 AM,F
ECE,540,39251,Computational Electromagnetics,3.89,"Jin, Jianming",,3 hours.,9:00 AM,10:20 AM,M
ECE,544,49835,Pattern Recognition,3.65,"Schwing, Alexander G",,3 hours.,11:00 AM,12:20 PM,T
ECE,551,37133,Digital Signal Processing II,3.67,"Yarkony, Elad",,3 hours.,ARRANGED,,
ECE,563,37140,Information Theory,3.76,"Milenkovic, Olgica",,3 hours.,11:00 AM,12:20 PM,R
ECE,564,66458,Modern Light Microscopy,3.83,"Popescu, Gabriel",,3 hours.,ARRANGED,,
ECE,566,68111,Computational Inference,3.74,"Moulin, Pierre",,3 hours.,6:00 PM,7:20 PM,W
ECE,598,72381,Deep Learning in Hardware,3.35,"Shanbhag, Naresh R",,3 hours.,ARRANGED,,
ECE,598,72446,Learning-Based Robotics,3.82,"Gupta, Saurabh",,6 hours.,ARRANGED,,
ECE,598,70563,2D Material Electr & Photonics,3.68,"Zhu, Wenjuan",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,71971,Microeconomic Principles,2.85,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
ECON,102,71973,Microeconomic Principles,3.3,"DiIanni, Isaac",,6 hours.,1:00 PM,1:50 PM,F
ECON,102,36417,Microeconomic Principles,3.07,"DiIanni, Isaac",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,36421,Microeconomic Principles,3.22,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
ECON,102,36423,Microeconomic Principles,3.24,"DiIanni, Isaac",,6 hours.,1:00 PM,1:50 PM,F
ECON,102,36427,Microeconomic Principles,3.14,"DiIanni, Isaac",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,36430,Microeconomic Principles,3.42,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
ECON,102,36432,Microeconomic Principles,3.49,"DiIanni, Isaac",,6 hours.,1:00 PM,1:50 PM,F
ECON,102,36435,Microeconomic Principles,3.23,"DiIanni, Isaac",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,66329,Microeconomic Principles,3.13,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
ECON,102,36387,Microeconomic Principles,2.75,"DiIanni, Isaac",,6 hours.,1:00 PM,1:50 PM,F
ECON,102,36389,Microeconomic Principles,3.04,"DiIanni, Isaac",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,36392,Microeconomic Principles,3.04,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
ECON,102,36395,Microeconomic Principles,3.19,"DiIanni, Isaac",,6 hours.,1:00 PM,1:50 PM,F
ECON,102,36399,Microeconomic Principles,3.29,"DiIanni, Isaac",,6 hours.,1:00 PM,4:50 PM,MW
ECON,102,36405,Microeconomic Principles,3.21,"DiIanni, Isaac",,6 hours.,2:00 PM,4:50 PM,F
